t,x_foot,z_foot,phi_leg,phi_body,len_leg,ddt_x_foot,ddt_z_foot,ddt_phi_leg,ddt_phi_body,ddt_len_leg,fsm_state,u1,u2
5.1100000000e-01,-5.8853621350e-02,-3.9667367613e-02,1.3719314358e-01,-3.6365636687e-05,6.3632368738e-01,-1.3234377462e-01,-4.8975782761e-02,5.2618739025e-01,1.4975382623e-02,8.5035892445e-01,1,3.5000000000e+01,1.0070309875e+01
5.1200000000e-01,-5.8986168211e-02,-3.9713965918e-02,1.3771952676e-01,-2.1685076797e-05,6.3718688902e-01,-1.3274820154e-01,-4.4233612180e-02,5.2656954378e-01,1.4385619382e-02,8.7604286573e-01,1,3.5000000000e+01,1.0116432978e+01
5.1300000000e-01,-5.9119114115e-02,-3.9755860558e-02,1.3824626345e-01,-7.5946126235e-06,6.3807576937e-01,-1.3314177012e-01,-3.9568208867e-02,5.2689432816e-01,1.3795215485e-02,9.0171563739e-01,1,3.5000000000e+01,1.0162680718e+01
5.1400000000e-01,-5.9252447928e-02,-3.9793127513e-02,1.3877329608e-01,5.9051899920e-06,6.3899031512e-01,-1.3352392682e-01,-3.4977957159e-02,5.2716139894e-01,1.3204321718e-02,9.2737293948e-01,1,3.5000000000e+01,1.0209046602e+01
5.1500000000e-01,-5.9386157967e-02,-3.9825841041e-02,1.3930056682e-01,1.8813919413e-05,6.3993050856e-01,-1.3389413806e-01,-3.0461041502e-02,5.2737049556e-01,1.2613095617e-02,9.5301027679e-01,1,3.5000000000e+01,1.0255523990e+01
5.1600000000e-01,-5.9520232031e-02,-3.9854073513e-02,1.3982801759e-01,3.1131324684e-05,6.4089632743e-01,-1.3425189267e-01,-2.6015516976e-02,5.2752143245e-01,1.2021700923e-02,9.7862302965e-01,1,3.5000000000e+01,1.0302106107e+01
5.1700000000e-01,-5.9654657416e-02,-3.9877895315e-02,1.4035559016e-01,4.2857321497e-05,6.4188774481e-01,-1.3459670295e-01,-2.1639362843e-02,5.2761409121e-01,1.1430307111e-02,1.0042065077e+00,1,3.5000000000e+01,1.0348786057e+01
5.1800000000e-01,-5.9789420944e-02,-3.9897374789e-02,1.4088322623e-01,5.3991997692e-05,6.4290472906e-01,-1.3492810497e-01,-1.7330523004e-02,5.2764841369e-01,1.0839088942e-02,1.0297559908e+00,1,3.5000000000e+01,1.0395556833e+01
5.1900000000e-01,-5.9924508986e-02,-3.9912578220e-02,1.4141086745e-01,6.4535618358e-05,6.4394724382e-01,-1.3524565806e-01,-1.3086936380e-02,5.2762439589e-01,1.0248226082e-02,1.0552667591e+00,1,3.5000000000e+01,1.0442411325e+01
5.2000000000e-01,-6.0059907481e-02,-3.9923569837e-02,1.4193845549e-01,7.4488630550e-05,6.4501524804e-01,-1.3554894407e-01,-8.9065595134e-03,5.2754208271e-01,9.6579027466e-03,1.0807341167e+00,1,3.5000000000e+01,1.0489342326e+01
5.2100000000e-01,-6.0195601962e-02,-3.9930411841e-02,1.4246593211e-01,8.3851667679e-05,6.4610869596e-01,-1.3583756629e-01,-4.7873831989e-03,5.2740156320e-01,9.0683073848e-03,1.1061534078e+00,1,3.5000000000e+01,1.0536342548e+01
5.2200000000e-01,-6.0331577575e-02,-3.9933164447e-02,1.4299323916e-01,9.2625553604e-05,6.4722753721e-01,-1.3611114822e-01,-7.2744452196e-04,5.2720296655e-01,8.4796323939e-03,1.1315200294e+00,1,3.5000000000e+01,1.0583404618e+01
5.2300000000e-01,-6.0467811437e-02,-3.9931776297e-02,1.4352032876e-01,1.0081183246e-04,6.4837160721e-01,-1.3634173510e-01,3.6736417758e-03,5.2698360299e-01,7.8940043941e-03,1.1564310071e+00,1,3.5000000000e+01,1.0630492817e+01
5.2400000000e-01,-6.0604230636e-02,-3.9925443917e-02,1.4404722649e-01,1.0841605017e-04,6.4953998709e-01,-1.3648263604e-01,9.1731901068e-03,5.2682283016e-01,7.3157262919e-03,1.1801274514e+00,1,3.5000000000e+01,1.0677543684e+01
5.2500000000e-01,-6.0740750192e-02,-3.9913066375e-02,1.4457399850e-01,1.1544603266e-04,6.5073145938e-01,-1.3654435850e-01,1.5757557694e-02,5.2673381986e-01,6.7456443401e-03,1.2026220804e+00,1,3.5000000000e+01,1.0724548317e+01
5.2600000000e-01,-6.0877296598e-02,-3.9893580200e-02,1.4510072099e-01,1.2191028190e-04,6.5194484313e-01,-1.3653813684e-01,2.3382158139e-02,5.2672492069e-01,6.1843421673e-03,1.2239584929e+00,1,3.5000000000e+01,1.0771502400e+01
5.2700000000e-01,-6.1013807267e-02,-3.9865972146e-02,1.4562747700e-01,1.2781780000e-04,6.5317900657e-01,-1.3647458561e-01,3.1991222573e-02,5.2680149024e-01,5.6322378434e-03,1.2441914005e+00,1,3.5000000000e+01,1.0818404538e+01
5.2800000000e-01,-6.1150229931e-02,-3.9829290081e-02,1.4615435347e-01,1.3317792797e-04,6.5443287800e-01,-1.3636373563e-01,4.1518394732e-02,5.2696602586e-01,5.0895925250e-03,1.2633860315e+00,1,3.5000000000e+01,1.0865255933e+01
5.2900000000e-01,-6.1286522071e-02,-3.9782653230e-02,1.4668143848e-01,1.3800019326e-04,6.5570545585e-01,-1.3621505523e-01,5.1887441230e-02,5.2721830101e-01,4.5565194252e-03,1.2816174184e+00,1,3.5000000000e+01,1.0912060065e+01
5.3000000000e-01,-6.1422650360e-02,-3.9725261654e-02,1.4720881856e-01,1.4229416644e-04,6.5699581820e-01,-1.3603745955e-01,6.3013069053e-02,5.2755550925e-01,4.0329932013e-03,1.2989695762e+00,1,3.5000000000e+01,1.0958822369e+01
5.3100000000e-01,-6.1558590111e-02,-3.9656404860e-02,1.4773657622e-01,1.4606932757e-04,6.5830313123e-01,-1.3583931026e-01,7.4801841140e-02,5.2797241768e-01,3.5188598195e-03,1.3155345823e+00,1,3.5000000000e+01,1.1005549920e+01
5.3200000000e-01,-6.1694324715e-02,-3.9575469445e-02,1.4826478760e-01,1.4933494262e-04,6.5962665681e-01,-1.3562840814e-01,8.7153179921e-02,5.2846153074e-01,3.0138469300e-03,1.3314115676e+00,1,3.5000000000e+01,1.1052251125e+01
5.3300000000e-01,-6.1829845082e-02,-3.9481945710e-02,1.4879352028e-01,1.5209995062e-04,6.6096575903e-01,-1.3541198037e-01,9.9960447777e-02,5.2901326507e-01,2.5175747577e-03,1.3467056306e+00,1,3.5000000000e+01,1.1098935407e+01
5.3400000000e-01,-6.1965149055e-02,-3.9375433143e-02,1.4932283128e-01,1.5437286181e-04,6.6231990958e-01,-1.3519666439e-01,1.1311209257e-01,5.2961613554e-01,2.0295674945e-03,1.3615266865e+00,1,3.5000000000e+01,1.1145612904e+01
5.3500000000e-01,-6.2100240810e-02,-3.9255644746e-02,1.4985276528e-01,1.5616166755e-04,6.6368869196e-01,-1.3498848978e-01,1.2649284572e-01,5.3025695212e-01,1.5492651572e-03,1.3759882635e+00,1,3.5000000000e+01,1.1192294168e+01
5.3600000000e-01,-6.2235130244e-02,-3.9122410132e-02,1.5038335299e-01,1.5747376224e-04,6.6507180449e-01,-1.3479285969e-01,1.3998495982e-01,5.3092102706e-01,1.0760358600e-03,1.3902062609e+00,1,3.5000000000e+01,1.1238989872e+01
5.3700000000e-01,-6.2369832334e-02,-3.8975677374e-02,1.5091460979e-01,1.5831587771e-04,6.6646906208e-01,-1.3461453279e-01,1.5346947227e-01,5.3159239132e-01,6.0918843616e-04,1.4042976811e+00,1,3.5000000000e+01,1.1285710526e+01
5.3800000000e-01,-6.2504366486e-02,-3.8815513581e-02,1.5144653452e-01,1.5869403033e-04,6.6788039661e-01,-1.3445760700e-01,1.6682748129e-01,5.3225401920e-01,1.4798532981e-04,1.4183793500e+00,1,3.5000000000e+01,1.1332466205e+01
5.3900000000e-01,-6.2638755871e-02,-3.8642104203e-02,1.5197910859e-01,1.5861348119e-04,6.6930585619e-01,-1.3432550561e-01,1.7994142038e-01,5.3288805948e-01,-3.0834432863e-04,1.4325666409e+00,1,3.5000000000e+01,1.1379266287e+01
5.4000000000e-01,-6.2773026739e-02,-3.8455751061e-02,1.5251229522e-01,1.5807870936e-04,6.7074560306e-01,-1.3422096687e-01,1.9269631761e-01,5.3347607160e-01,-7.6059156061e-04,1.4469722132e+00,1,3.5000000000e+01,1.1426119209e+01
5.4100000000e-01,-6.2907207732e-02,-3.8256869136e-02,1.5304603902e-01,1.5709339828e-04,6.7219991022e-01,-1.3414603726e-01,2.0498102596e-01,5.3399926497e-01,-1.2095543931e-03,1.4617047825e+00,1,3.5000000000e+01,1.1473032233e+01
5.4200000000e-01,-6.3041329193e-02,-3.8045982145e-02,1.5358026571e-01,1.5566043532e-04,6.7366915693e-01,-1.3410206935e-01,2.1668941160e-01,5.3443873950e-01,-1.6560248355e-03,1.4768679330e+00,1,3.5000000000e+01,1.1520011235e+01
5.4300000000e-01,-6.3175422472e-02,-3.7823716956e-02,1.5411488216e-01,1.5378192419e-04,6.7515382301e-01,-1.3408972443e-01,2.2772148718e-01,5.3477572511e-01,-2.1007760896e-03,1.4925589872e+00,1,3.5000000000e+01,1.1567060515e+01
5.4400000000e-01,-6.3309519235e-02,-3.7590796904e-02,1.5464977665e-01,1.5145921004e-04,6.7665448200e-01,-1.3410898022e-01,2.3798447809e-01,5.3499181842e-01,-2.5445501068e-03,1.5088679427e+00,1,3.5000000000e+01,1.1614182619e+01
5.4500000000e-01,-6.3443650793e-02,-3.7348034075e-02,1.5518481933e-01,1.4869291668e-04,6.7817179336e-01,-1.3415914406e-01,2.4739381015e-01,5.3506921409e-01,-2.9880456042e-03,1.5258764902e+00,1,3.5000000000e+01,1.1661378196e+01
5.4600000000e-01,-6.3577847434e-02,-3.7096320652e-02,1.5571986292e-01,1.4548299565e-04,6.7970649373e-01,-1.3423887159e-01,2.5587400823e-01,5.3499092890e-01,-3.4319066527e-03,1.5436571209e+00,1,3.5000000000e+01,1.1708645869e+01
5.4700000000e-01,-6.3712137786e-02,-3.6836619403e-02,1.5625474367e-01,1.4182878623e-04,6.8125938731e-01,-1.3434619102e-01,2.6335949620e-01,5.3474101615e-01,-3.8767119479e-03,1.5622723342e+00,1,3.5000000000e+01,1.1755982137e+01
5.4800000000e-01,-6.3846548205e-02,-3.6569953430e-02,1.5678928251e-01,1.3772908587e-04,6.8283133547e-01,-1.3447853307e-01,2.6979528968e-01,5.3430476855e-01,-4.3229648705e-03,1.5817739541e+00,1,3.5000000000e+01,1.1803381298e+01
5.4900000000e-01,-6.3981102192e-02,-3.6297395277e-02,1.5732328632e-01,1.3318223014e-04,6.8442324588e-01,-1.3463276643e-01,2.7513757434e-01,5.3366890719e-01,-4.7710844379e-03,1.6022025609e+00,1,3.5000000000e+01,1.1850835406e+01
5.5000000000e-01,-6.4115819853e-02,-3.6020055521e-02,1.5785654952e-01,1.2818618117e-04,6.8603606095e-01,-1.3480523862e-01,2.7935416356e-01,5.3282175485e-01,-5.2213972454e-03,1.6235870448e+00,1,3.5000000000e+01,1.1898334246e+01
5.5100000000e-01,-6.4250717401e-02,-3.5739070967e-02,1.5838885571e-01,1.2273862365e-04,6.8767074598e-01,-1.3499182209e-01,2.8242483080e-01,5.3175339170e-01,-5.6741304836e-03,1.6459442855e+00,1,3.5000000000e+01,1.1945865342e+01
5.5200000000e-01,-6.4385806704e-02,-3.5455592579e-02,1.5891997949e-01,1.1683706729e-04,6.8932827709e-01,-1.3518796517e-01,2.8434151322e-01,5.3045579170e-01,-6.1294061148e-03,1.6692789620e+00,1,3.5000000000e+01,1.1993413993e+01
5.5300000000e-01,-6.4521094889e-02,-3.5170773262e-02,1.5944968846e-01,1.1047895441e-04,6.9100962894e-01,-1.3538874757e-01,2.8510838451e-01,5.2892293794e-01,-6.5872362765e-03,1.6935834932e+00,1,3.5000000000e+01,1.2040963335e+01
5.5400000000e-01,-6.4656584004e-02,-3.4885755650e-02,1.5997774522e-01,1.0366177154e-04,6.9271576249e-01,-1.3558894003e-01,2.8474179641e-01,5.2715091588e-01,-7.0475199729e-03,1.7188381113e+00,1,3.5000000000e+01,1.2088494425e+01
5.5500000000e-01,-6.4792270739e-02,-3.4601660012e-02,1.6050390956e-01,9.6383163656e-05,6.9444761293e-01,-1.3578306747e-01,2.8327008963e-01,5.2513798290e-01,-7.5100410994e-03,1.7450110652e+00,1,3.5000000000e+01,1.2135986359e+01
5.5600000000e-01,-6.4928146214e-02,-3.4319572405e-02,1.6102794062e-01,8.8641049701e-05,6.9620607785e-01,-1.3596547518e-01,2.8073327652e-01,5.2288461350e-01,-7.9744678325e-03,1.7720589531e+00,1,3.5000000000e+01,1.2183416406e+01
5.5700000000e-01,-6.5064195832e-02,-3.4040533220e-02,1.6154959912e-01,8.0433738040e-05,6.9799200577e-01,-1.3613039734e-01,2.7718259895e-01,5.2039351927e-01,-8.4403534040e-03,1.7999271801e+00,1,3.5000000000e+01,1.2230760175e+01
5.5800000000e-01,-6.5200399205e-02,-3.3765526222e-02,1.6206864965e-01,7.1760040433e-05,6.9980618528e-01,-1.3627202713e-01,2.7267996634e-01,5.1766964313e-01,-8.9071382590e-03,1.8285505347e+00,1,3.5000000000e+01,1.2277991791e+01
5.5900000000e-01,-6.5336730147e-02,-3.3495468207e-02,1.6258486280e-01,6.2619383168e-05,7.0164933473e-01,-1.3638458761e-01,2.6729728010e-01,5.1472012777e-01,-9.3741535839e-03,1.8578538795e+00,1,3.5000000000e+01,1.2325084106e+01
5.6000000000e-01,-6.5473156739e-02,-3.3231199399e-02,1.6309801740e-01,5.3011914002e-05,7.0352209270e-01,-1.3646240271e-01,2.6111565177e-01,5.1155425829e-01,-9.8406261726e-03,1.8877529468e+00,1,3.5000000000e+01,1.2372008911e+01
5.6100000000e-01,-6.5609641466e-02,-3.2973474667e-02,1.6360790261e-01,4.2938603575e-05,7.0542500929e-01,-1.3649996717e-01,2.5422452341e-01,5.0818337939e-01,-1.0305684580e-02,1.9181552323e+00,1,3.5000000000e+01,1.2418737174e+01
5.6200000000e-01,-6.5746141422e-02,-3.2722955674e-02,1.6411431992e-01,3.2401340061e-05,7.0735853839e-01,-1.3649201480e-01,2.4672069976e-01,5.0462078787e-01,-1.0768366497e-02,1.9489609749e+00,1,3.5000000000e+01,1.2465239290e+01
5.6300000000e-01,-6.5882608581e-02,-3.2480204032e-02,1.6461708501e-01,2.1403015867e-05,7.0932303095e-01,-1.3643358397e-01,2.3870730258e-01,5.0088160138e-01,-1.1227627262e-02,1.9800642141e+00,1,3.5000000000e+01,1.2511485332e+01
5.6400000000e-01,-6.6018990136e-02,-3.2245675531e-02,1.6511602957e-01,9.9476052877e-06,7.1131872932e-01,-1.3632007955e-01,2.3029265843e-01,4.9698260472e-01,-1.1682349413e-02,2.0113539119e+00,1,3.5000000000e+01,1.2557445318e+01
5.6500000000e-01,-6.6155228888e-02,-3.2019715521e-02,1.6561100279e-01,-1.9597678526e-06,7.1334576277e-01,-1.3614733029e-01,2.2158913194e-01,4.9294207524e-01,-1.2131353154e-02,2.0427151292e+00,1,3.5000000000e+01,1.2603089472e+01
5.6600000000e-01,-6.6291263705e-02,-3.1802555470e-02,1.6610187285e-01,-1.4312773443e-05,7.1540414415e-01,-1.3591164094e-01,2.1271191675e-01,4.8877958925e-01,-1.2573407621e-02,2.0740302405e+00,1,3.5000000000e+01,1.2648388494e+01
5.6700000000e-01,-6.6427030016e-02,-3.1594310754e-02,1.6658852803e-01,-2.7103829927e-05,7.1749376792e-01,-1.3560983822e-01,2.0377779743e-01,4.8451581154e-01,-1.3007242799e-02,2.1051801788e+00,1,3.5000000000e+01,1.2693313819e+01
5.6800000000e-01,-6.6562460352e-02,-3.1394979693e-02,1.6707087775e-01,-4.0324071318e-05,7.1961440922e-01,-1.3523931000e-01,1.9490389527e-01,4.8017227037e-01,-1.3431561927e-02,2.1360456922e+00,1,3.5000000000e+01,1.2737837871e+01
5.6900000000e-01,-6.6697484930e-02,-3.1204443840e-02,1.6754885327e-01,-5.3963326815e-05,7.2176572440e-01,-1.3479803706e-01,1.8620641137e-01,4.7577112064e-01,-1.3845054258e-02,2.1665086029e+00,1,3.5000000000e+01,1.2781934308e+01
5.7000000000e-01,-6.6832032250e-02,-3.1022469531e-02,1.6802240824e-01,-6.8010113268e-05,7.2394725270e-01,-1.3428461692e-01,1.7779938056e-01,4.7133489779e-01,-1.4246407977e-02,2.1964530531e+00,1,3.5000000000e+01,1.2825578254e+01
5.7100000000e-01,-6.6966029729e-02,-3.0848710660e-02,1.6849151891e-01,-8.2451640581e-05,7.2615841915e-01,-1.3369827944e-01,1.6979344905e-01,4.6688626572e-01,-1.4634323136e-02,2.2257667248e+00,1,3.5000000000e+01,1.2868746511e+01
5.7200000000e-01,-6.7099404331e-02,-3.0682712668e-02,1.6895618416e-01,-9.7273829983e-05,7.2839853873e-01,-1.3303889385e-01,1.6229468911e-01,4.6244776140e-01,-1.5007524416e-02,2.2543420212e+00,1,3.5000000000e+01,1.2911417753e+01
5.7300000000e-01,-6.7232083209e-02,-3.0523917684e-02,1.6941642525e-01,-1.1246134491e-04,7.3066682167e-01,-1.3230696717e-01,1.5540346316e-01,4.5804153964e-01,-1.5364773563e-02,2.2820771964e+00,1,3.5000000000e+01,1.2953572699e+01
5.7400000000e-01,-6.7363994337e-02,-3.0371670783e-02,1.6987228528e-01,-1.2799763408e-04,7.3296237983e-01,-1.3150363410e-01,1.4921334929e-01,4.5368912099e-01,-1.5704881332e-02,2.3088774222e+00,1,3.5000000000e+01,1.2995194261e+01
5.7500000000e-01,-6.7495067134e-02,-3.0225227277e-02,1.7032382845e-01,-1.4386498624e-04,7.3528423409e-01,-1.3063063846e-01,1.4381013978e-01,4.4941114596e-01,-1.6026718783e-02,2.3346557799e+00,1,3.5000000000e+01,1.3036267663e+01
5.7600000000e-01,-6.7625233051e-02,-3.0083760961e-02,1.7077113906e-01,-1.6004459574e-04,7.3763132279e-01,-1.2969030665e-01,1.3927092298e-01,4.4522713871e-01,-1.6329227790e-02,2.3593341677e+00,1,3.5000000000e+01,1.3076780536e+01
5.7700000000e-01,-6.7754426147e-02,-2.9946373248e-02,1.7121432031e-01,-1.7651663828e-04,7.4000251089e-01,-1.2868551353e-01,1.3566325851e-01,4.4115528312e-01,-1.6611430632e-02,2.3828441130e+00,1,3.5000000000e+01,1.3116722979e+01
5.7800000000e-01,-6.7882583611e-02,-2.9812103057e-02,1.7165349279e-01,-1.9326035564e-04,7.4239659999e-01,-1.2761964127e-01,1.3304445439e-01,4.3721221407e-01,-1.6872438544e-02,2.4051274815e+00,1,3.5000000000e+01,1.3156087591e+01
5.7900000000e-01,-6.8009646250e-02,-2.9679937388e-02,1.7208879289e-01,-2.1025414848e-04,7.4481233901e-01,-1.2649653198e-01,1.3146095391e-01,4.3341282667e-01,-1.7111459135e-02,2.4261370766e+00,1,3.5000000000e+01,1.3194869476e+01
5.8000000000e-01,-6.8135558920e-02,-2.9548822441e-02,1.7252037095e-01,-2.2747567589e-04,7.4724843532e-01,-1.2532043484e-01,1.3094783855e-01,4.2977010570e-01,-1.7327802590e-02,2.4458371205e+00,1,3.5000000000e+01,1.3233066212e+01
5.8100000000e-01,-6.8260270907e-02,-2.9417675179e-02,1.7294838927e-01,-2.4490196052e-04,7.4970356638e-01,-1.2409594864e-01,1.3152845256e-01,4.2629497752e-01,-1.7520886579e-02,2.4642036144e+00,1,3.5000000000e+01,1.3270677788e+01
5.8200000000e-01,-6.8383736242e-02,-2.9285395199e-02,1.7337302000e-01,-2.6250949801e-04,7.5217639166e-01,-1.2282796060e-01,1.3321415297e-01,4.2299618620e-01,-1.7690239847e-02,2.4812245726e+00,1,3.5000000000e+01,1.3307706523e+01
5.8300000000e-01,-6.8505913965e-02,-2.9150876789e-02,1.7379444291e-01,-2.8027436926e-04,7.5466556468e-01,-1.2152158261e-01,1.3600418778e-01,4.1988019546e-01,-1.7835504444e-02,2.4969001279e+00,1,3.5000000000e+01,1.3344156940e+01
5.8400000000e-01,-6.8626768311e-02,-2.9013021046e-02,1.7421284304e-01,-2.9817235428e-04,7.5716974517e-01,-1.2018208562e-01,1.3988570387e-01,4.1695111756e-01,-1.7956436594e-02,2.5112425089e+00,1,3.5000000000e+01,1.3380035630e+01
5.8500000000e-01,-6.8746268838e-02,-2.8870747920e-02,1.7462840836e-01,-3.1617904626e-04,7.5968761106e-01,-1.1881483337e-01,1.4483388426e-01,4.1421066999e-01,-1.8052906207e-02,2.5242758867e+00,1,3.5000000000e+01,1.3415351077e+01
5.8600000000e-01,-6.8864390486e-02,-2.8723008053e-02,1.7504132736e-01,-3.3426996445e-04,7.6221787031e-01,-1.1742521634e-01,1.5081221365e-01,4.1165816035e-01,-1.8124895076e-02,2.5360360950e+00,1,3.5000000000e+01,1.3450113473e+01
5.8700000000e-01,-6.8981113573e-02,-2.8568794295e-02,1.7545178663e-01,-3.5242066457e-04,7.6475927239e-01,-1.1601858680e-01,1.5777286921e-01,4.0929049968e-01,-1.8172493790e-02,2.5465702262e+00,1,3.5000000000e+01,1.3484334504e+01
5.8800000000e-01,-6.9096423722e-02,-2.8407152761e-02,1.7585996849e-01,-3.7060684559e-04,7.6731061929e-01,-1.1460019587e-01,1.6565723273e-01,4.0710224376e-01,-1.8195897426e-02,2.5559361059e+00,1,3.5000000000e+01,1.3518027125e+01
5.8900000000e-01,-6.9210311732e-02,-2.8237193327e-02,1.7626604865e-01,-3.8880445158e-04,7.6987077589e-01,-1.1317513340e-01,1.7439651854e-01,4.0508566206e-01,-1.8195400102e-02,2.5642016540e+00,1,3.5000000000e+01,1.3551205318e+01
5.9000000000e-01,-6.9322773389e-02,-2.8058099433e-02,1.7667019402e-01,-4.0698976757e-04,7.7243867977e-01,-1.1174827126e-01,1.8391251063e-01,4.0323083307e-01,-1.8171388469e-02,2.5714441379e+00,1,3.5000000000e+01,1.3583883844e+01
5.9100000000e-01,-6.9433809217e-02,-2.7869137105e-02,1.7707256051e-01,-4.2513950840e-04,7.7501335009e-01,-1.1032421077e-01,1.9411840119e-01,4.0152576514e-01,-1.8124334233e-02,2.5777493250e+00,1,3.5000000000e+01,1.3616077978e+01
5.9200000000e-01,-6.9543424187e-02,-2.7669663088e-02,1.7747329108e-01,-4.4323089974e-04,7.7759389562e-01,-1.0890723483e-01,2.0491972152e-01,3.9995654094e-01,-1.8054785828e-02,2.5832105454e+00,1,3.5000000000e+01,1.3647803253e+01
5.9300000000e-01,-6.9651627378e-02,-2.7459132006e-02,1.7787251387e-01,-4.6124175026e-04,7.8017952185e-01,-1.0750126499e-01,2.1621535552e-01,3.9850748404e-01,-1.7963359334e-02,2.5879276727e+00,1,3.5000000000e+01,1.3679075193e+01
5.9400000000e-01,-6.9758431589e-02,-2.7237102471e-02,1.7827034054e-01,-4.7915051452e-04,7.8276953694e-01,-1.0610982407e-01,2.2789862486e-01,3.9716134539e-01,-1.7850728765e-02,2.5920060362e+00,1,3.5000000000e+01,1.3709909049e+01
5.9500000000e-01,-6.9863852934e-02,-2.7003242080e-02,1.7866686481e-01,-4.9693634580e-04,7.8536335663e-01,-1.0473600434e-01,2.3985843413e-01,3.9589950753e-01,-1.7717615847e-02,2.5955552733e+00,1,3.5000000000e+01,1.3740319550e+01
5.9600000000e-01,-6.9967910389e-02,-2.6757331237e-02,1.7906216118e-01,-5.1457913855e-04,7.8796050798e-01,-1.0338244158e-01,2.5198046398e-01,3.9470220417e-01,-1.7564779410e-02,2.5986881370e+00,1,3.5000000000e+01,1.3770320651e+01
5.9700000000e-01,-7.0070625332e-02,-2.6499265765e-02,1.7945628392e-01,-5.3205956006e-04,7.9056063182e-01,-1.0205129506e-01,2.6414839911e-01,3.9354875245e-01,-1.7393004502e-02,2.6015192696e+00,1,3.5000000000e+01,1.3799925295e+01
5.9800000000e-01,-7.0172021053e-02,-2.6229058282e-02,1.7984926623e-01,-5.4935907121e-04,7.9316348406e-01,-1.0074423336e-01,2.7624517814e-01,3.9241779542e-01,-1.7203091379e-02,2.6041639562e+00,1,3.5000000000e+01,1.3829145199e+01
5.9900000000e-01,-7.0272122264e-02,-2.5946838310e-02,1.8024111975e-01,-5.6645993607e-04,7.9576893571e-01,-9.9462426200e-02,2.8815425189e-01,3.9128755177e-01,-1.6995844454e-02,2.6067368720e+00,1,3.5000000000e+01,1.3857990638e+01
6.0000000000e-01,-7.0370954595e-02,-2.5652851145e-02,1.8063183422e-01,-5.8334522069e-04,7.9837697159e-01,-9.8206541922e-02,2.9976083650e-01,3.9013607019e-01,-1.6772061356e-02,2.6093508358e+00,1,3.5000000000e+01,1.3886470270e+01
6.0100000000e-01,-7.0468544095e-02,-2.5347455465e-02,1.8102137745e-01,-5.9999878081e-04,8.0098768794e-01,-9.6976750633e-02,3.1095314785e-01,3.8894148542e-01,-1.6532522197e-02,2.6121155838e+00,1,3.5000000000e+01,1.3914590959e+01
6.0200000000e-01,-7.0564916736e-02,-2.5031119729e-02,1.8140969553e-01,-6.1640523920e-04,8.0360128866e-01,-9.5772732749e-02,3.2162360410e-01,3.8768227319e-01,-1.6277979163e-02,2.6151365768e+00,1,3.5000000000e+01,1.3942357638e+01
6.0300000000e-01,-7.0660097933e-02,-2.4704417393e-02,1.8179671332e-01,-6.3254995264e-04,8.0621808052e-01,-9.4593692712e-02,3.3166998330e-01,3.8633750134e-01,-1.6009146536e-02,2.6185138540e+00,1,3.5000000000e+01,1.3969773190e+01
6.0400000000e-01,-7.0754112074e-02,-2.4368020991e-02,1.8218233513e-01,-6.4841896930e-04,8.0883846714e-01,-9.3438377627e-02,3.4099652357e-01,3.8488707422e-01,-1.5726691251e-02,2.6223409443e+00,1,3.5000000000e+01,1.3996838349e+01
6.0500000000e-01,-7.0846982075e-02,-2.4022695156e-02,1.8256644569e-01,-6.6399897687e-04,8.1146294200e-01,-9.2305100519e-02,3.4951495407e-01,3.8331196784e-01,-1.5431224076e-02,2.6267038488e+00,1,3.5000000000e+01,1.4023551634e+01
6.0600000000e-01,-7.0938728961e-02,-2.3669288645e-02,1.8294891134e-01,-6.7927724233e-04,8.1409208041e-01,-9.1191767903e-02,3.5714544552e-01,3.8159445312e-01,-1.5123291515e-02,2.6316801042e+00,1,3.5000000000e+01,1.4049909310e+01
6.0700000000e-01,-7.1029371469e-02,-2.3308725461e-02,1.8332958143e-01,-6.9424154396e-04,8.1672653064e-01,-9.0095911339e-02,3.6381747012e-01,3.7971830484e-01,-1.4803368508e-02,2.6373379378e+00,1,3.5000000000e+01,1.4075905367e+01
6.0800000000e-01,-7.1118925700e-02,-2.2941995165e-02,1.8370828992e-01,-7.0888009644e-04,8.1936700422e-01,-8.9014722616e-02,3.6947056149e-01,3.7766899398e-01,-1.4471851999e-02,2.6437355223e+00,1,3.5000000000e+01,1.4101531538e+01
6.0900000000e-01,-7.1207404790e-02,-2.2570142472e-02,1.8408485715e-01,-7.2318147011e-04,8.2201426554e-01,-8.7945092198e-02,3.7405496648e-01,3.7543386124e-01,-1.4129055453e-02,2.6509203401e+00,1,3.5000000000e+01,1.4126777338e+01
6.1000000000e-01,-7.1294818630e-02,-2.2194256268e-02,1.8445909181e-01,-7.3713450508e-04,8.2466912090e-01,-8.6883650537e-02,3.7753218184e-01,3.7300226992e-01,-1.3775204358e-02,2.6589286617e+00,1,3.5000000000e+01,1.4151630127e+01
6.1100000000e-01,-7.1381173634e-02,-2.1815458139e-02,1.8483079301e-01,-7.5072822149e-04,8.2733240712e-01,-8.5826811849e-02,3.7987536983e-01,3.7036573627e-01,-1.3410432780e-02,2.6677851463e+00,1,3.5000000000e+01,1.4176075201e+01
6.1200000000e-01,-7.1466472539e-02,-2.1434890547e-02,1.8519975251e-01,-7.6395172681e-04,8.3000497974e-01,-8.4770819918e-02,3.8106964842e-01,3.6751803584e-01,-1.3034780992e-02,2.6775025671e+00,1,3.5000000000e+01,1.4200095912e+01
